-0.680206 	 -1.537744 	 0.857538 	 22.300000   
-0.680071 	 -1.486747 	 0.806675 	 22.350000   
-0.679965 	 -1.439544 	 0.759578 	 22.400000   
-0.679881 	 -1.396012 	 0.716131 	 22.450000   
-0.679814 	 -1.355969 	 0.676155 	 22.500000   
-0.679760 	 -1.319197 	 0.639437 	 22.550000   
-0.679717 	 -1.285472 	 0.605755 	 22.600000   
-0.679681 	 -1.254568 	 0.574886 	 22.650000   
-0.679653 	 -1.226270 	 0.546617 	 22.700000   
-0.679630 	 -1.200377 	 0.520747 	 22.750000   
-0.679612 	 -1.176703 	 0.497091 	 22.800000   
-0.679598 	 -1.155078 	 0.475481 	 22.850000   
-0.679587 	 -1.135349 	 0.455762 	 22.900000   
-0.679579 	 -1.117377 	 0.437798 	 22.950000   
-0.679573 	 -1.101038 	 0.421464 	 23.000000   
-0.679570 	 -1.086221 	 0.406651 	 23.050000   
-0.679569 	 -1.072829 	 0.393260 	 23.100000   
-0.679569 	 -1.060774 	 0.381204 	 23.150000   
-0.679571 	 -1.049979 	 0.370407 	 23.200000   
-0.679575 	 -1.040376 	 0.360801 	 23.250000   
-0.679580 	 -1.031908 	 0.352327 	 23.300000   
-0.679587 	 -1.024522 	 0.344935 	 23.350000   
-0.679595 	 -1.018175 	 0.338580 	 23.400000   
-0.679604 	 -1.012829 	 0.333225 	 23.450000   
-0.679615 	 -1.008454 	 0.328840 	 23.500000   
-0.679626 	 -1.005025 	 0.325399 	 23.550000   
-0.679639 	 -1.002522 	 0.322883 	 23.600000   
-0.679653 	 -1.000931 	 0.321278 	 23.650000   
-0.679668 	 -1.000244 	 0.320575 	 23.700000   
-0.679685 	 -1.000455 	 0.320771 	 23.750000   
-0.679702 	 -1.001567 	 0.321865 	 23.800000   
-0.679721 	 -1.003586 	 0.323865 	 23.850000   
-0.679741 	 -1.006523 	 0.326782 	 23.900000   
-0.679762 	 -1.010394 	 0.330633 	 23.950000   
-0.679784 	 -1.015223 	 0.335438 	 24.000000   
-0.679808 	 -1.021035 	 0.341227 	 24.050000   
